Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2016-09-03,Lunch,397.0,15.7,2.8,0.0,0.0,0.0,0.0,1.1,0.0,45.3,4.1,5.1,18.6,0.0,0.0,0.0,0.0,
2016-09-03,Dinner,664.0,11.0,2.2,0.0,0.0,0.0,238.0,760.0,200.0,43.0,7.2,5.6,91.6,10.0,8.0,8.0,20.0,
2016-09-04,Breakfast,269.7,8.0,3.5,1.0,2.5,0.0,35.0,807.7,427.6,32.9,2.0,5.9,17.3,6.0,2.0,20.0,15.0,
2016-09-04,Snacks,280.0,14.0,2.0,6.0,4.0,0.0,0.0,240.0,0.0,38.0,2.0,0.0,4.0,0.0,0.0,4.0,4.0,
2016-09-05,Breakfast,200.0,10.0,6.0,0.0,0.0,0.0,15.0,250.0,0.0,24.0,1.0,15.0,3.0,0.0,0.0,2.0,6.0,
2016-09-05,Lunch,780.0,23.5,5.1,1.2,7.0,0.0,102.0,1496.4,904.0,91.3,3.9,2.5,47.6,0.0,0.0,3.4,5.8,
2016-09-06,Breakfast,410.0,29.0,12.0,0.0,0.0,0.0,130.0,830.0,300.0,26.0,2.0,4.0,12.0,8.0,0.0,20.0,10.0,
2016-09-06,Lunch,684.3,30.4,10.5,2.3,8.5,0.0,114.9,1224.1,498.7,48.1,3.8,1.2,51.4,42.1,7.0,36.0,22.8,
2016-09-06,Dinner,268.5,13.5,4.5,0.0,0.0,0.0,75.0,97.5,375.0,0.0,0.0,0.0,34.5,0.0,0.0,1.5,22.5,
2016-09-06,Snacks,350.0,6.5,3.8,0.0,1.5,0.0,42.5,405.0,460.0,18.5,0.0,14.5,55.0,10.0,0.0,47.0,6.0,
2016-09-07,Breakfast,410.0,29.0,12.0,0.0,0.0,0.0,130.0,830.0,300.0,26.0,2.0,4.0,12.0,8.0,0.0,20.0,10.0,
2016-09-07,Dinner,895.0,20.0,4.0,7.0,4.0,0.0,37.5,1952.5,1905.0,149.5,14.0,50.5,34.0,15.0,6.0,45.0,188.0,
2016-09-07,Snacks,540.0,18.0,6.8,0.0,0.0,0.0,0.0,585.0,0.0,94.5,9.0,0.0,9.0,0.0,0.0,18.0,9.0,
2016-09-08,Breakfast,410.0,29.0,12.0,0.0,0.0,0.0,130.0,830.0,300.0,26.0,2.0,4.0,12.0,8.0,0.0,20.0,10.0,
2016-09-08,Lunch,684.3,30.4,10.5,2.3,8.5,0.0,114.9,1224.1,498.7,48.1,3.8,1.2,51.4,42.1,7.0,36.0,22.8,
2016-09-08,Snacks,740.0,30.5,7.6,0.0,1.5,0.0,42.5,600.0,460.0,56.0,7.0,15.5,65.0,10.0,0.0,61.0,15.0,
2016-09-09,Lunch,140.0,10.0,5.0,0.0,0.0,0.0,30.0,650.0,87.0,2.0,0.0,1.0,10.0,4.0,0.0,10.0,0.0,
2016-09-10,Breakfast,269.7,8.0,3.5,1.0,2.5,0.0,35.0,807.7,427.6,32.9,2.0,5.9,17.3,6.0,2.0,20.0,15.0,
2016-09-10,Dinner,430.0,7.5,0.8,0.0,0.0,0.0,213.5,360.0,547.5,3.0,1.5,0.0,97.5,0.0,3.0,0.0,6.0,
2016-09-12,Breakfast,410.0,29.0,12.0,0.0,0.0,0.0,130.0,830.0,300.0,26.0,2.0,4.0,12.0,8.0,0.0,20.0,10.0,
2016-09-12,Lunch,500.0,34.0,2.5,0.0,0.0,0.0,45.0,750.0,0.0,32.0,4.0,19.0,17.0,170.0,80.0,10.0,15.0,
2016-09-12,Dinner,511.1,27.8,8.2,0.0,0.0,0.0,68.1,540.0,488.8,45.6,9.5,4.3,22.2,13.1,6.9,18.8,8.8,
2016-09-12,Snacks,140.0,7.0,1.0,3.0,2.0,0.0,0.0,120.0,0.0,19.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,
2016-09-13,Breakfast,410.0,29.0,12.0,0.0,0.0,0.0,130.0,830.0,300.0,26.0,2.0,4.0,12.0,8.0,0.0,20.0,10.0,
2016-09-13,Lunch,480.0,1.5,0.0,0.0,0.0,0.0,5.0,60.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2016-09-13,Dinner,1020.0,15.0,1.0,0.0,0.0,0.0,45.0,650.0,1320.0,179.0,19.0,56.0,49.0,40.0,16.0,62.0,278.0,
2016-09-14,Breakfast,410.0,29.0,12.0,0.0,0.0,0.0,130.0,830.0,300.0,26.0,2.0,4.0,12.0,8.0,0.0,20.0,10.0,
2016-09-14,Lunch,500.0,32.0,6.0,0.0,0.0,0.0,70.0,580.0,0.0,36.0,4.0,16.0,18.0,20.0,50.0,12.0,12.0,
2016-09-14,Dinner,300.0,12.0,1.0,0.0,0.0,0.0,35.0,420.0,0.0,27.0,4.0,1.0,21.0,20.0,8.0,2.0,8.0,
2016-09-14,Snacks,210.0,9.0,0.0,0.0,0.0,0.0,0.0,110.0,260.0,23.0,4.0,15.0,12.0,0.0,0.0,6.0,6.0,
2016-09-15,Breakfast,410.0,29.0,12.0,0.0,0.0,0.0,130.0,830.0,300.0,26.0,2.0,4.0,12.0,8.0,0.0,20.0,10.0,
2016-09-15,Lunch,560.0,20.0,3.0,0.0,0.0,0.0,60.0,820.0,0.0,68.0,3.0,2.0,27.0,60.0,15.0,15.0,10.0,
2016-09-15,Dinner,596.0,37.0,14.0,1.4,1.4,0.0,191.5,653.4,344.4,10.0,0.0,0.0,51.4,0.0,0.0,3.5,14.0,
2016-09-15,Snacks,480.0,18.0,2.0,8.0,8.0,0.0,0.0,200.0,0.0,84.0,8.0,0.0,8.0,0.0,0.0,16.0,0.0,
2016-09-16,Breakfast,269.7,8.0,3.5,1.0,2.5,0.0,35.0,807.7,427.6,32.9,2.0,5.9,17.3,6.0,2.0,20.0,15.0,
2016-09-16,Lunch,375.0,5.3,0.8,0.0,0.0,0.0,33.8,570.0,135.0,69.0,2.3,12.8,14.3,18.8,37.5,3.0,6.0,
2016-09-16,Dinner,1020.0,54.0,24.0,0.0,0.0,0.0,160.0,2520.0,0.0,82.0,6.0,8.0,50.0,30.0,20.0,70.0,30.0,
2016-09-17,Lunch,980.0,43.0,4.5,0.0,1.5,0.0,155.0,1545.0,550.0,104.0,9.0,50.0,44.0,45.0,60.0,70.0,33.0,
2016-09-17,Snacks,562.0,15.3,4.6,0.2,1.4,0.0,49.5,590.0,636.0,78.4,8.5,29.8,32.1,11.2,2.8,34.5,143.4,
2016-09-18,Breakfast,269.7,8.0,3.5,1.0,2.5,0.0,35.0,807.7,427.6,32.9,2.0,5.9,17.3,6.0,2.0,20.0,15.0,
2016-09-19,Breakfast,269.7,8.0,3.5,1.0,2.5,0.0,35.0,807.7,427.6,32.9,2.0,5.9,17.3,6.0,2.0,20.0,15.0,
2016-09-19,Lunch,600.4,34.1,7.7,14.7,9.8,0.4,83.9,716.4,308.9,39.0,2.0,2.3,31.8,29.0,10.0,13.4,19.2,
2016-09-19,Dinner,800.0,30.0,5.0,0.0,0.0,0.0,0.0,1850.0,0.0,100.0,10.0,5.0,35.0,10.0,10.0,30.0,50.0,
2016-09-20,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2016-09-20,Lunch,430.0,13.0,6.0,0.0,0.0,0.0,80.0,990.0,0.0,44.0,2.0,3.0,33.0,25.0,10.0,20.0,15.0,
2016-09-20,Dinner,840.0,29.0,15.5,0.5,1.8,0.0,90.0,1470.0,305.0,105.0,7.0,16.5,35.0,15.0,10.0,27.5,25.0,
2016-09-21,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2016-09-21,Lunch,500.0,34.0,2.5,0.0,0.0,0.0,45.0,750.0,0.0,32.0,4.0,19.0,17.0,170.0,80.0,10.0,15.0,
2016-09-21,Dinner,1300.0,50.0,28.0,0.0,0.0,0.0,160.0,2560.0,0.0,148.0,10.0,0.0,56.0,0.0,0.0,0.0,0.0,
2016-09-21,Snacks,290.0,11.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,37.0,2.0,14.0,11.0,0.0,2.0,6.0,10.0,
2016-09-22,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2016-09-22,Lunch,500.0,32.0,6.0,0.0,0.0,0.0,70.0,580.0,0.0,36.0,4.0,16.0,18.0,20.0,50.0,12.0,12.0,
2016-09-22,Dinner,150.0,0.0,0.0,0.0,0.0,0.0,60.0,540.0,0.0,0.0,0.0,0.0,39.0,0.0,6.0,0.0,6.0,
2016-09-22,Snacks,705.0,45.0,7.5,9.0,6.0,0.0,0.0,547.5,0.0,67.5,6.0,4.5,16.5,0.0,0.0,6.0,12.0,
2016-09-23,Breakfast,310.0,2.0,0.0,1.0,0.0,0.0,5.0,370.0,280.0,61.0,6.0,24.0,12.0,30.0,24.0,50.0,90.0,
2016-09-23,Lunch,600.0,24.0,2.0,0.0,0.0,0.0,70.0,840.0,0.0,54.0,8.0,2.0,42.0,40.0,16.0,4.0,16.0,
2016-09-23,Snacks,110.0,5.5,1.5,1.0,2.5,0.0,0.0,30.0,150.0,13.0,1.5,9.5,3.0,0.0,0.0,1.0,3.0,
2016-09-24,Breakfast,850.0,46.5,14.5,0.0,0.0,1.0,475.0,1445.0,0.0,66.0,5.0,6.0,41.0,0.0,0.0,0.0,4.0,
2016-09-24,Snacks,392.0,6.3,3.1,0.2,1.4,0.0,19.5,100.0,636.0,74.4,7.5,28.8,14.1,9.2,0.8,28.5,135.4,
2016-09-26,Breakfast,269.7,8.0,3.5,1.0,2.5,0.0,35.0,807.7,427.6,32.9,2.0,5.9,17.3,6.0,2.0,20.0,15.0,
2016-09-26,Lunch,684.3,30.4,10.5,2.3,8.5,0.0,114.9,1224.1,498.7,48.1,3.8,1.2,51.4,42.1,7.0,36.0,22.8,
2016-09-26,Dinner,852.0,6.0,0.0,0.0,0.0,0.0,72.0,260.0,0.0,120.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,
2016-09-27,Breakfast,269.7,8.0,3.5,1.0,2.5,0.0,35.0,807.7,427.6,32.9,2.0,5.9,17.3,6.0,2.0,20.0,15.0,
2016-09-27,Lunch,620.0,24.0,7.0,0.0,0.0,0.0,90.0,1760.0,0.0,62.0,0.0,4.0,36.0,0.0,16.0,20.0,30.0,
2016-09-27,Dinner,694.6,28.2,12.6,0.0,0.0,0.0,0.0,715.6,0.0,71.2,5.4,4.6,38.2,0.0,0.0,0.0,0.0,
2016-09-27,Snacks,502.6,22.9,10.0,0.7,2.8,0.0,76.0,328.4,563.0,39.2,2.0,26.4,32.8,22.2,11.0,48.0,35.6,
2016-09-28,Breakfast,269.7,8.0,3.5,1.0,2.5,0.0,35.0,807.7,427.6,32.9,2.0,5.9,17.3,6.0,2.0,20.0,15.0,
2016-09-28,Lunch,420.0,15.0,2.3,0.0,0.0,0.0,45.0,615.0,0.0,51.0,2.3,1.5,20.3,45.0,11.3,11.3,7.5,
2016-09-28,Snacks,186.7,13.5,3.0,0.0,0.0,0.0,25.0,46.7,0.0,4.7,0.7,0.0,10.7,0.0,2.0,1.3,5.7,
2016-09-29,Breakfast,460.0,9.0,3.0,1.3,4.2,0.0,20.0,456.7,660.0,78.0,5.3,39.7,15.3,36.7,26.7,61.7,66.7,
2016-09-29,Lunch,500.0,34.0,2.5,0.0,0.0,0.0,45.0,750.0,0.0,32.0,4.0,19.0,17.0,170.0,80.0,10.0,15.0,
2016-09-29,Dinner,170.0,6.8,3.0,0.0,0.0,0.0,50.0,680.0,0.0,1.5,0.0,1.5,25.5,3.0,3.0,0.0,6.0,
2016-09-29,Snacks,390.0,18.0,1.5,0.0,0.0,0.0,0.0,450.0,0.0,54.0,3.0,3.0,6.0,0.0,0.0,0.0,12.0,
2016-09-30,Breakfast,345.7,13.4,5.2,1.3,2.9,0.0,234.7,1211.3,506.4,11.2,0.0,9.0,38.4,10.3,4.1,4.3,4.1,
2016-09-30,Lunch,600.0,24.0,2.0,0.0,0.0,0.0,70.0,840.0,0.0,54.0,8.0,2.0,42.0,40.0,16.0,4.0,16.0,
2016-09-30,Dinner,395.0,17.5,11.0,0.0,0.0,0.0,45.0,1040.0,0.0,46.0,4.0,9.0,14.5,9.0,4.0,22.0,13.0,
2016-09-30,Snacks,260.0,10.0,1.0,1.0,8.0,0.0,0.0,540.0,0.0,38.0,2.0,2.0,6.0,0.0,0.0,0.0,8.0,
2016-10-01,Breakfast,719.3,35.7,20.2,1.6,7.5,0.0,198.4,1344.4,179.4,42.7,0.0,0.5,17.1,17.4,0.1,17.9,17.0,
2016-10-02,Breakfast,158.7,9.1,2.9,1.9,6.2,0.0,214.7,488.6,581.1,12.2,2.3,9.2,7.7,11.0,9.4,4.6,5.1,
2016-10-02,Dinner,1011.0,68.0,4.5,0.0,0.0,0.0,20.0,2030.0,47.0,86.0,16.0,1.0,12.0,4.0,2.0,15.0,10.0,
2016-10-03,Breakfast,460.0,9.0,3.0,1.3,4.2,0.0,20.0,456.7,660.0,78.0,5.3,39.7,15.3,36.7,26.7,61.7,66.7,
2016-10-03,Lunch,684.3,30.4,10.5,2.3,8.5,0.0,114.9,1224.1,498.7,48.1,3.8,1.2,51.4,42.1,7.0,36.0,22.8,
2016-10-03,Dinner,408.0,7.5,2.0,0.0,0.0,0.0,117.5,451.0,0.0,38.0,1.0,0.0,52.5,0.0,0.0,0.0,0.0,
2016-10-03,Snacks,250.0,14.0,3.0,0.0,0.0,0.0,45.0,240.0,0.0,30.0,1.0,18.0,3.0,0.0,0.0,0.0,2.0,
2016-10-04,Breakfast,365.4,12.1,4.4,1.9,6.2,0.0,224.7,1163.6,624.6,12.2,2.3,9.2,44.0,11.0,9.4,4.6,5.1,
2016-10-05,Breakfast,325.4,9.1,2.9,1.9,6.2,0.0,214.7,988.6,581.1,12.2,2.3,9.2,41.0,11.0,9.4,4.6,5.1,
2016-10-05,Lunch,540.7,24.5,7.2,1.0,5.7,0.0,50.0,354.0,275.0,36.1,4.0,3.6,13.1,1.1,9.1,0.6,1.7,
2016-10-05,Dinner,421.3,23.4,11.5,0.0,0.0,1.4,199.4,213.8,0.0,0.4,0.0,0.0,48.3,1.5,0.0,7.5,40.0,
2016-10-05,Snacks,320.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,
2016-10-06,Breakfast,307.4,7.4,2.2,1.3,2.9,0.0,214.7,986.3,419.4,11.2,0.0,9.0,40.7,10.3,4.1,4.3,4.1,
2016-10-07,Breakfast,307.4,7.4,2.2,1.3,2.9,0.0,214.7,986.3,419.4,11.2,0.0,9.0,40.7,10.3,4.1,4.3,4.1,
2016-10-07,Snacks,250.0,5.0,1.5,1.0,2.0,0.0,0.0,170.0,270.0,45.0,5.0,22.0,9.0,10.0,10.0,20.0,15.0,
2016-10-08,Breakfast,750.0,25.0,2.0,2.0,2.0,0.0,1350.0,500.0,0.0,65.0,3.0,9.0,30.0,0.0,0.0,0.0,0.0,
2016-10-08,Lunch,280.0,17.0,2.5,0.0,0.0,0.0,25.0,560.0,0.0,27.0,3.0,2.0,7.0,6.0,25.0,2.0,8.0,
2016-10-08,Snacks,750.0,25.0,2.0,2.0,2.0,0.0,1350.0,500.0,0.0,65.0,3.0,9.0,30.0,0.0,0.0,0.0,0.0,
2016-10-10,Breakfast,307.4,7.4,2.2,1.3,2.9,0.0,214.7,986.3,419.4,11.2,0.0,9.0,40.7,10.3,4.1,4.3,4.1,
2016-10-10,Lunch,540.7,24.5,7.2,1.0,5.7,0.0,50.0,354.0,275.0,36.1,4.0,3.6,13.1,1.1,9.1,0.6,1.7,
2016-10-10,Dinner,1019.7,18.1,2.3,0.3,0.0,0.0,90.0,4337.2,74.4,146.5,6.9,19.1,65.2,18.0,48.8,2.5,50.4,
2016-10-11,Breakfast,341.9,14.9,4.5,2.6,5.8,0.0,429.4,957.1,503.6,12.6,0.0,10.0,34.1,16.7,4.3,8.7,8.1,
2016-10-11,Lunch,373.4,13.3,2.0,0.0,0.0,0.0,40.0,546.7,0.0,45.3,2.0,1.3,18.0,40.0,10.0,10.0,6.7,
2016-10-11,Dinner,696.0,24.4,4.0,0.0,0.0,0.0,129.4,1417.6,0.0,69.6,10.0,4.0,54.4,3.0,5.0,10.0,14.0,
2016-10-11,Snacks,310.0,18.0,7.0,2.5,3.0,0.0,95.0,115.0,0.0,32.0,3.0,17.0,5.0,10.0,0.0,4.0,10.0,
2016-10-12,Breakfast,363.3,6.8,3.5,0.5,1.0,0.0,23.3,325.0,836.7,59.3,3.0,39.7,16.7,16.7,10.0,58.3,45.0,
2016-10-12,Lunch,500.0,34.0,2.5,0.0,0.0,0.0,45.0,750.0,0.0,32.0,4.0,19.0,17.0,170.0,80.0,10.0,15.0,
2016-10-12,Dinner,449.8,17.8,5.7,0.1,0.0,0.7,140.0,2243.6,37.2,22.0,0.9,7.1,46.9,9.0,24.4,1.2,32.7,
2016-10-12,Snacks,345.0,11.5,1.5,3.8,4.5,0.0,50.0,802.5,0.0,36.5,3.0,15.0,23.0,0.0,0.0,3.0,10.0,
2016-10-13,Breakfast,323.3,4.3,2.0,0.5,1.0,0.0,18.3,285.0,656.7,47.3,9.0,20.7,23.7,16.7,10.0,48.3,45.0,
2016-10-13,Lunch,430.0,13.0,6.0,0.0,0.0,0.0,80.0,990.0,0.0,44.0,2.0,3.0,33.0,25.0,10.0,20.0,15.0,
2016-10-13,Dinner,637.1,19.4,4.8,1.3,2.9,0.0,142.3,2701.9,37.2,60.0,10.1,7.1,52.2,9.0,24.4,1.2,12.7,
2016-10-13,Snacks,120.0,1.0,0.0,0.0,0.0,0.0,50.0,780.0,0.0,8.0,0.0,6.0,20.0,0.0,0.0,0.0,4.0,
2016-10-14,Breakfast,315.8,6.6,2.0,0.5,1.0,0.0,58.3,1435.0,446.7,37.8,3.0,17.0,29.0,16.7,55.0,33.3,45.0,
2016-10-14,Lunch,600.0,24.0,2.0,0.0,0.0,0.0,70.0,840.0,0.0,54.0,8.0,2.0,42.0,40.0,16.0,4.0,16.0,
2016-10-14,Dinner,520.0,39.0,17.0,0.0,0.0,1.0,120.0,1160.0,0.0,11.0,3.0,7.0,33.0,25.0,20.0,35.0,25.0,
2016-10-14,Snacks,200.0,1.5,0.5,0.0,0.0,0.0,40.0,560.0,0.0,7.0,0.0,4.0,40.0,0.0,0.0,8.0,6.0,
2016-10-15,Breakfast,160.0,2.5,1.5,0.0,0.0,0.0,10.0,105.0,390.0,26.0,0.0,25.0,8.0,0.0,0.0,25.0,0.0,
2016-10-15,Lunch,786.0,59.0,18.0,0.0,0.0,0.0,135.0,2047.0,0.0,9.3,2.2,0.0,52.7,0.0,0.0,0.0,0.0,
2016-10-15,Dinner,261.5,14.8,6.2,1.0,1.8,0.7,281.0,146.0,69.0,0.4,0.0,0.2,29.3,5.4,0.0,2.8,24.9,
2016-10-16,Dinner,1380.0,25.0,9.2,0.0,0.0,1.4,190.0,150.0,0.0,205.0,10.0,10.0,81.0,0.0,0.0,0.0,90.0,
2016-10-17,Breakfast,200.0,1.0,0.0,0.5,0.0,0.0,5.0,250.0,140.0,37.0,3.0,18.0,10.0,20.0,14.0,40.0,45.0,
2016-10-17,Lunch,450.0,16.0,6.0,0.0,0.0,0.0,50.0,350.0,0.0,31.0,0.0,3.2,12.0,0.0,0.0,0.0,0.0,
2016-10-18,Breakfast,285.0,1.5,0.0,0.8,0.0,0.0,6.7,353.3,210.0,53.3,4.5,25.0,13.7,28.3,20.3,55.0,67.5,
2016-10-18,Lunch,700.0,32.0,2.0,0.0,0.0,0.0,70.0,1086.7,0.0,60.0,9.3,3.3,43.3,53.3,42.7,5.3,20.0,
2016-10-18,Dinner,400.0,18.5,2.0,4.0,9.0,0.0,130.0,340.0,0.0,1.0,0.0,1.0,59.0,2.0,2.0,0.0,12.0,
2016-10-19,Breakfast,250.0,4.0,2.0,0.0,0.0,0.0,10.0,165.0,347.0,25.0,3.0,16.0,28.0,0.0,0.0,25.0,0.0,
2016-10-19,Lunch,580.0,23.0,1.0,0.0,0.0,0.0,40.0,970.0,300.0,67.0,5.0,2.0,26.0,100.0,55.0,10.0,21.0,
2016-10-19,Dinner,320.0,11.4,3.0,2.6,4.0,0.0,50.0,1480.0,0.0,26.0,2.6,4.6,26.6,0.0,40.0,0.0,5.4,
2016-10-19,Snacks,348.6,14.7,5.0,0.0,0.0,0.0,93.8,87.3,463.0,21.1,2.4,1.0,32.4,0.0,15.1,2.3,17.9,
2016-10-20,Breakfast,250.0,4.0,2.0,0.0,0.0,0.0,10.0,165.0,347.0,25.0,3.0,16.0,28.0,0.0,0.0,25.0,0.0,
2016-10-20,Lunch,430.0,13.0,6.0,0.0,0.0,0.0,80.0,990.0,0.0,44.0,2.0,3.0,33.0,25.0,10.0,20.0,15.0,
2016-10-20,Snacks,435.0,7.5,0.0,0.0,2.0,0.0,0.0,640.0,0.0,67.0,3.0,5.0,24.5,4.0,4.0,4.0,15.0,
2016-10-21,Breakfast,310.0,6.0,3.0,0.0,0.0,0.0,10.0,205.0,347.0,33.0,4.5,19.5,30.5,0.0,0.0,25.0,0.0,
2016-10-21,Lunch,600.0,24.0,2.0,0.0,0.0,0.0,70.0,840.0,0.0,54.0,8.0,2.0,42.0,40.0,16.0,4.0,16.0,
2016-10-23,Lunch,1719.0,54.2,16.6,0.0,0.0,0.0,364.5,371.5,885.8,161.4,4.3,8.0,133.5,0.0,0.0,5.6,0.0,
2016-10-24,Breakfast,230.0,4.5,1.5,0.0,0.0,0.0,35.0,912.5,173.5,19.5,2.3,11.3,28.8,0.0,30.0,12.5,0.0,
2016-10-24,Lunch,540.7,24.5,7.2,1.0,5.7,0.0,50.0,354.0,275.0,36.1,4.0,3.6,13.1,1.1,9.1,0.6,1.7,
2016-10-25,Breakfast,247.4,3.4,2.3,0.0,0.0,0.0,9.4,879.3,335.2,10.3,0.0,7.9,36.2,5.4,3.9,7.5,0.0,
2016-10-25,Lunch,540.7,24.5,7.2,1.0,5.7,0.0,50.0,354.0,275.0,36.1,4.0,3.6,13.1,1.1,9.1,0.6,1.7,
2016-10-25,Dinner,590.0,12.0,4.6,0.0,0.0,0.7,95.0,75.0,0.0,82.0,4.0,4.0,37.0,0.0,0.0,0.0,40.0,
2016-10-25,Snacks,280.0,16.0,2.5,4.0,7.0,0.0,50.0,1330.0,310.0,14.0,3.0,4.0,26.0,0.0,40.0,4.0,6.0,
2016-10-26,Breakfast,493.3,12.3,4.5,0.7,0.0,0.0,11.6,503.3,206.7,85.6,5.9,41.7,16.4,23.3,15.3,50.0,75.0,
2016-10-26,Lunch,400.0,18.0,1.5,0.0,0.0,0.0,0.0,760.0,0.0,44.0,4.0,2.0,7.0,60.0,60.0,4.0,10.0,
2016-10-26,Dinner,290.0,14.0,5.6,0.5,1.0,0.7,125.0,685.0,170.0,6.0,0.0,5.0,32.3,2.0,2.0,0.0,20.0,
2016-10-26,Snacks,226.7,15.3,1.0,2.7,6.7,0.0,0.0,833.3,206.7,9.3,2.0,3.3,18.0,4.0,4.0,6.7,4.0,
2016-10-27,Breakfast,206.1,0.0,0.0,0.0,0.0,0.0,0.0,815.5,335.2,9.9,0.0,7.9,33.9,3.9,3.9,0.0,0.0,
2016-10-27,Lunch,848.0,27.5,13.5,0.0,0.0,0.0,37.5,1650.0,249.0,62.5,3.0,7.5,31.5,15.0,12.0,15.0,9.0,
2016-10-27,Dinner,300.0,7.5,0.0,0.0,0.0,0.0,25.0,2100.0,0.0,45.0,10.0,30.0,15.0,40.0,30.0,20.0,10.0,
2016-10-27,Snacks,175.0,1.3,0.6,0.0,0.0,0.0,18.8,212.5,0.0,3.8,0.0,1.3,37.5,0.0,0.0,10.0,5.0,
2016-10-28,Breakfast,256.1,4.0,2.5,0.0,0.0,0.0,15.0,900.5,347.7,9.9,0.0,7.9,37.4,6.9,3.9,10.0,0.0,
2016-10-28,Lunch,600.0,24.0,2.0,0.0,0.0,0.0,70.0,840.0,0.0,54.0,8.0,2.0,42.0,40.0,16.0,4.0,16.0,
2016-10-28,Dinner,250.0,4.5,0.0,0.0,0.0,0.0,109.5,920.0,70.0,9.5,0.0,8.0,51.5,0.0,0.0,0.0,2.0,
2016-10-28,Snacks,160.0,11.0,1.5,0.0,0.0,0.0,0.0,250.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,
2016-10-29,Breakfast,100.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,
2016-10-30,Breakfast,750.0,25.0,2.0,2.0,2.0,0.0,1350.0,500.0,0.0,65.0,3.0,9.0,30.0,0.0,0.0,0.0,0.0,
2016-10-30,Lunch,1840.0,80.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,
2016-10-30,Dinner,450.0,18.0,3.0,0.0,0.0,0.0,60.0,1320.0,0.0,42.0,3.0,3.0,36.0,0.0,0.0,0.0,12.0,
2016-10-31,Breakfast,312.5,1.8,0.0,0.9,0.0,0.0,6.7,383.3,245.0,59.3,5.3,26.5,14.2,30.8,22.8,57.5,78.8,
2016-10-31,Lunch,540.7,24.5,7.2,1.0,5.7,0.0,50.0,354.0,275.0,36.1,4.0,3.6,13.1,1.1,9.1,0.6,1.7,
2016-10-31,Dinner,425.0,11.0,0.0,0.0,0.0,40.0,0.0,1000.0,0.0,47.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,
2016-10-31,Snacks,453.3,32.0,8.0,0.0,0.0,0.0,213.3,1200.0,0.0,8.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,
2016-11-01,Breakfast,216.7,4.0,2.5,0.0,0.0,0.0,15.0,585.0,12.5,0.0,0.0,0.0,36.8,3.0,0.0,10.0,0.0,
2016-11-01,Lunch,600.0,24.0,2.0,0.0,0.0,0.0,70.0,840.0,0.0,54.0,8.0,2.0,42.0,40.0,16.0,4.0,16.0,
2016-11-01,Dinner,400.0,11.8,4.5,0.0,0.0,0.0,134.0,1390.0,0.0,3.5,0.0,2.5,62.5,5.0,5.0,0.0,10.0,
2016-11-01,Snacks,481.0,25.2,5.2,2.5,4.0,0.0,20.8,520.2,66.2,60.2,2.2,14.0,4.1,4.1,0.1,1.7,6.1,
2016-11-02,Breakfast,216.7,4.0,2.5,0.0,0.0,0.0,15.0,585.0,12.5,0.0,0.0,0.0,36.8,3.0,0.0,10.0,0.0,
2016-11-02,Lunch,660.0,22.0,8.0,0.0,0.0,0.0,50.0,1720.0,210.0,92.0,5.0,16.0,24.0,6.0,2.0,2.0,15.0,
2016-11-02,Dinner,664.5,30.4,10.1,0.0,0.0,0.0,198.0,562.5,750.0,0.8,0.0,0.0,87.0,0.0,0.0,3.0,45.0,
2016-11-02,Snacks,1100.0,49.0,17.0,0.0,0.0,0.0,30.0,1490.0,100.0,147.0,7.0,18.0,18.0,40.0,0.0,14.0,60.0,
2016-11-03,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2016-11-03,Lunch,870.0,22.5,3.8,0.0,0.0,0.0,0.0,2790.0,0.0,114.8,7.5,0.0,33.8,0.0,0.0,0.0,0.0,
